id,curve_component,tenor,tenor_value,tenor_unit,rating,sector,source_name,product_variant_name,created_by,modified_by,created_date,modified_date,active_from,active_to,is_active_flag
798,FIMMDA_CB_PSU_FI_8Y_A-,8Y,8.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
799,FIMMDA_CB_PSU_FI_9Y_A-,9Y,9.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
800,FIMMDA_CB_PSU_FI_10Y_A-,10Y,10.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
801,FIMMDA_CB_PSU_FI_15Y_A-,15Y,15.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
802,FIMMDA_CB_PSU_FI_0.5Y_BBB+,0.5Y,0.5,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
803,FIMMDA_CB_PSU_FI_1Y_BBB+,1Y,1.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
804,FIMMDA_CB_PSU_FI_2Y_BBB+,2Y,2.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
805,FIMMDA_CB_PSU_FI_3Y_BBB+,3Y,3.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
806,FIMMDA_CB_PSU_FI_4Y_BBB+,4Y,4.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
807,FIMMDA_CB_PSU_FI_5Y_BBB+,5Y,5.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
808,FIMMDA_CB_PSU_FI_6Y_BBB+,6Y,6.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
809,FIMMDA_CB_PSU_FI_7Y_BBB+,7Y,7.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
810,FIMMDA_CB_PSU_FI_8Y_BBB+,8Y,8.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
811,FIMMDA_CB_PSU_FI_9Y_BBB+,9Y,9.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
812,FIMMDA_CB_PSU_FI_10Y_BBB+,10Y,10.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
813,FIMMDA_CB_PSU_FI_15Y_BBB+,15Y,15.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
814,FIMMDA_CB_PSU_FI_0.5Y_BBB-,0.5Y,0.5,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
815,FIMMDA_CB_PSU_FI_1Y_BBB-,1Y,1.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
816,FIMMDA_CB_PSU_FI_2Y_BBB-,2Y,2.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
817,FIMMDA_CB_PSU_FI_3Y_BBB-,3Y,3.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
818,FIMMDA_CB_PSU_FI_4Y_BBB-,4Y,4.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
819,FIMMDA_CB_PSU_FI_5Y_BBB-,5Y,5.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
820,FIMMDA_CB_PSU_FI_6Y_BBB-,6Y,6.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
821,FIMMDA_CB_PSU_FI_7Y_BBB-,7Y,7.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
822,FIMMDA_CB_PSU_FI_8Y_BBB-,8Y,8.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
823,FIMMDA_CB_PSU_FI_9Y_BBB-,9Y,9.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
824,FIMMDA_CB_PSU_FI_10Y_BBB-,10Y,10.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
825,FIMMDA_CB_PSU_FI_15Y_BBB-,15Y,15.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
826,FIMMDA_CB_NBFC_0.5Y_AA+,0.5Y,0.5,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
827,FIMMDA_CB_NBFC_1Y_AA+,1Y,1.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
828,FIMMDA_CB_NBFC_2Y_AA+,2Y,2.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
829,FIMMDA_CB_NBFC_3Y_AA+,3Y,3.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
830,FIMMDA_CB_NBFC_4Y_AA+,4Y,4.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
831,FIMMDA_CB_NBFC_5Y_AA+,5Y,5.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
832,FIMMDA_CB_NBFC_6Y_AA+,6Y,6.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
833,FIMMDA_CB_NBFC_7Y_AA+,7Y,7.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
834,FIMMDA_CB_NBFC_8Y_AA+,8Y,8.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
835,FIMMDA_CB_NBFC_9Y_AA+,9Y,9.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
836,FIMMDA_CB_NBFC_10Y_AA+,10Y,10.0,Y,AA+,NBFC,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
